customer_age,account_balance,annual_income,loan_amount,loan_duration_months,num_of_credit_cards,credit_card_utilization,monthly_salary,num_of_loans,num_of_defaults,num_of_transactions,avg_transaction_value,loan_to_income_ratio,credit_score,investment_value,savings_account_balance,fixed_deposit_amount,num_of_dependents,customer_tenure_years,emi_amount,house_value,insurance_amount,spending_score,digital_transactions_ratio,mobile_banking_usage_hours,branch_visits_per_month,internet_banking_logins,loan_interest_rate,customer_satisfaction_score,risk_factor,bank_profit
66,47208.21,981358.7,335648.84,19,3,0.47,44684.06,2,1,337,1190.41,0.62,748.22,50602.32,28670.59,63320.35,3,1.35,10082.2,3345574.75,121606.63,33.15,0.33,6.69,8,19,10.26,3.12,0.09,373017.84
30,72163.66,402647.03,191631.8,15,0,0.29,55220.76,1,1,173,2330.53,0.53,740.41,27367.0,19486.1,235916.75,0,14.31,10955.02,2968270.4,106505.56,97.51,0.75,7.28,6,29,10.27,6.95,0.26,129100.86
40,29201.88,1110668.24,278913.39,17,2,0.96,38158.32,1,2,332,1586.31,0.76,572.61,146985.83,15633.74,105067.81,0,9.38,17384.48,4341719.06,118192.54,71.26,0.27,3.57,1,0,9.85,6.16,0.37,390815.99
42,62255.48,474844.82,146548.68,43,0,0.31,70044.34,3,0,229,2081.41,0.04,685.79,153955.94,22551.38,0.0,1,2.01,11319.65,4383459.6,20635.0,37.88,0.63,5.75,5,0,8.86,4.02,0.39,147372.55
52,28931.69,859597.98,295791.22,39,2,0.1,69975.34,3,0,146,1561.28,0.94,691.32,52799.22,11561.9,257004.41,0,12.93,8041.25,3878323.0,89585.23,64.2,0.02,4.29,8,21,10.05,4.09,0.12,376552.23
58,37524.62,617845.38,286048.27,46,1,0.53,81455.44,2,1,240,683.36,0.1,755.94,42720.53,15841.41,142822.05,2,8.08,5077.56,5102884.91,44089.23,57.15,0.63,5.26,3,7,10.64,4.58,0.23,150307.21
47,88280.63,850796.86,100414.69,15,1,0.06,56568.02,1,0,123,1986.96,0.67,694.32,73872.41,21075.88,180412.94,1,11.69,6831.09,4918130.97,52802.08,52.45,0.95,0.31,9,15,11.8,3.62,0.26,339009.83
34,46186.35,563971.5,157057.29,22,4,0.11,66772.04,0,2,322,1139.35,0.13,749.69,150112.33,13214.45,267060.04,3,2.34,8502.13,4568128.0,147744.91,64.47,0.24,0.62,1,9,11.33,7.39,0.07,217175.74
66,54348.66,659301.77,227348.89,22,1,0.22,74816.03,3,2,98,2251.83,0.88,640.96,83570.46,3543.25,79816.5,2,13.65,8555.62,3388846.44,56938.32,53.76,0.78,10.21,2,1,10.77,6.86,0.33,283245.39
37,67401.35,710229.79,225931.22,67,4,0.46,48691.63,1,0,386,2104.87,0.51,600.1,103787.8,1915.28,183553.48,2,9.06,9287.72,3611983.14,47053.73,65.48,0.29,10.23,6,15,10.17,4.97,0.07,316107.72
65,59913.64,449453.14,153241.85,6,0,0.43,46410.52,0,2,259,1637.67,0.08,647.61,112996.87,24457.33,232272.98,2,11.2,8793.08,2824091.73,115583.18,90.76,0.71,4.95,3,26,9.44,4.58,0.7,185960.53
42,53008.38,885206.09,281118.3,17,1,0.8,49156.72,0,1,165,3095.32,0.62,758.85,106953.91,19688.91,84584.25,1,0.96,9307.3,4270355.73,97252.83,99.33,0.7,13.28,6,3,6.72,4.29,0.39,327383.03
39,57299.22,571696.61,270117.89,9,0,0.74,54760.57,1,2,72,1256.43,0.01,726.3,159762.85,19335.3,252245.98,0,5.07,8733.07,5172890.17,117850.58,70.93,0.18,3.99,4,18,6.99,3.55,0.33,308309.53
30,98068.31,642850.02,234458.47,47,0,0.43,46941.68,3,0,147,1625.4,0.78,796.12,71204.36,8381.97,51358.82,2,4.38,10055.25,3046717.76,170236.21,92.78,0.6,5.94,7,28,10.92,1.77,0.13,176384.31
36,48847.62,451412.66,189536.68,18,1,0.33,49802.58,1,1,377,1327.59,0.65,607.83,95911.73,19794.51,143324.45,0,14.27,7289.8,3826608.54,122910.35,85.84,0.86,10.97,7,8,10.82,3.41,0.23,257284.36
66,54021.98,59416.59,333896.57,9,0,0.32,73213.73,3,2,362,3224.79,0.21,732.07,109297.03,15995.45,74726.42,0,3.19,6223.69,4436522.09,37975.6,29.5,0.38,11.15,4,2,9.69,3.89,0.23,51527.4
53,71013.09,652243.06,382432.57,24,1,0.77,58554.8,2,1,239,2811.35,0.37,717.74,98040.17,13999.38,198709.0,2,10.75,9285.82,5171092.43,137315.89,93.29,0.71,12.92,6,10,8.63,5.93,0.99,284706.69
29,72110.52,1303153.86,211315.08,7,1,0.05,64600.48,1,0,231,1146.73,0.01,665.73,51235.95,19249.49,82422.4,0,1.12,11301.88,2727721.31,91203.04,7.08,0.67,0.44,5,7,6.16,7.96,0.84,523025.95
58,73740.61,896151.07,201026.65,17,1,0.01,51739.25,1,2,197,1504.65,0.69,718.8,41098.58,22964.31,106788.37,1,3.37,6642.88,7163877.8,106717.81,32.99,0.26,2.76,7,29,7.96,4.56,0.02,426740.0
36,62774.6,695184.91,289296.61,11,2,0.8,50754.52,3,2,391,1525.0,0.32,687.0,40260.91,37499.03,88472.42,1,5.41,8276.2,5403124.23,33863.58,63.99,0.92,9.61,8,6,8.52,9.5,0.62,286017.32
29,27139.9,634277.29,221357.65,13,0,0.48,64283.34,3,1,72,1669.56,0.57,703.02,129050.19,25652.93,65864.48,3,12.02,9561.56,3781134.98,120130.06,52.69,0.56,5.07,4,0,8.91,8.45,0.26,192249.86
26,82668.63,705616.47,238848.22,56,3,0.13,61890.93,1,2,154,1374.33,0.96,714.03,67183.88,28575.63,96312.44,0,11.95,9489.12,3215584.36,47941.01,54.24,0.36,0.65,6,7,11.58,9.86,0.1,314170.8
24,27073.09,836779.78,309172.25,16,1,0.24,71669.8,0,2,212,1636.55,0.3,729.01,118771.0,31046.55,146826.78,0,14.31,12258.54,4840396.08,121369.97,79.49,0.16,8.8,0,24,6.65,8.89,0.71,334191.18
45,56052.71,404796.8,97251.51,68,0,0.93,79523.89,0,2,116,2602.92,0.99,684.34,103469.72,12359.77,142984.89,3,13.79,12819.49,5066339.2,71085.41,19.47,0.47,5.9,7,23,9.11,6.55,0.13,98170.54
31,34914.48,978580.42,355464.19,62,4,0.86,49628.82,0,2,339,3168.15,0.63,768.87,61005.71,16791.15,134846.88,1,1.68,10666.06,3311679.26,128886.57,98.21,0.73,5.46,2,25,8.21,6.39,0.44,392549.54
48,48717.23,878845.33,255814.44,17,1,0.71,72917.77,2,0,338,1073.36,0.24,669.21,62004.04,10950.89,103341.98,3,12.53,13628.25,3163052.11,48197.79,43.75,0.62,3.97,0,25,11.94,2.17,0.63,271420.84
69,56575.25,879546.43,217080.55,7,1,0.48,43802.91,2,2,95,1375.34,0.44,774.19,105360.53,13181.78,125077.67,3,7.04,8892.93,3427863.97,37569.27,94.98,0.73,0.09,5,16,11.17,7.5,0.55,333690.5
36,56427.14,809618.93,242861.27,13,3,0.52,91106.68,3,1,130,2128.14,0.74,623.61,103107.39,15717.58,39008.99,3,13.06,12520.59,4577416.71,78344.47,38.31,0.79,2.74,7,26,8.63,6.4,0.98,268054.93
64,58438.42,704904.16,246994.35,16,2,0.98,48205.44,2,0,196,1051.82,0.45,630.75,119681.29,12943.45,101070.93,0,1.79,8160.96,4592623.81,110652.79,60.18,0.44,7.11,2,28,12.0,5.56,0.79,192772.66
33,82274.23,868215.31,111503.9,58,2,0.97,70359.46,0,1,271,2143.66,0.07,633.67,81699.82,22241.02,134476.68,0,12.43,10888.04,7097197.02,54193.69,45.03,0.52,4.14,0,10,9.08,7.24,0.77,212509.34
22,59070.69,847953.53,369595.06,15,1,0.22,43691.39,1,1,392,2324.06,0.17,727.84,66131.69,24328.43,170604.99,0,2.81,11932.37,1902078.51,108153.23,67.59,0.99,13.12,2,6,7.0,5.0,0.36,321324.7
52,45116.87,611489.82,253306.05,13,0,0.81,57718.64,2,1,64,2420.39,0.79,639.73,104394.82,6938.57,162058.39,0,5.34,10168.44,3693960.03,134976.25,18.36,0.97,2.14,4,28,9.34,5.71,0.01,282526.08
29,69281.74,556599.56,285440.17,41,4,0.2,83186.0,2,0,170,2307.29,0.65,754.51,156796.76,16879.18,64041.41,2,0.92,7105.02,3865004.74,47055.76,40.06,0.41,13.13,7,8,7.36,4.59,0.73,324562.89
42,73789.41,725464.07,326123.98,19,4,0.21,47734.44,0,0,127,1678.85,0.57,653.68,24932.84,16988.68,179945.11,3,2.29,4982.33,5083759.52,108214.96,6.84,0.69,6.07,8,13,9.82,7.46,1.0,374288.46
69,25447.84,1087255.04,168307.0,59,0,0.68,93062.79,2,0,371,1891.0,0.17,699.96,68037.89,5275.94,158557.52,3,6.96,11670.73,5132005.03,121591.36,59.81,0.27,4.14,8,4,11.62,8.89,0.41,302859.08
38,61948.0,390223.23,287877.75,26,1,0.41,59920.87,3,2,344,1292.28,0.84,712.0,123617.61,12338.55,250811.69,0,12.37,9180.93,4260487.28,92284.84,96.27,0.15,4.56,3,17,10.72,8.57,0.99,186352.47
53,64023.45,333118.68,228588.71,55,4,0.93,74635.69,1,1,290,2278.6,0.96,629.21,108659.43,28734.52,45391.93,1,11.72,9391.27,6313044.49,96700.65,4.59,0.77,4.95,7,29,7.64,8.07,0.14,137869.93
40,44048.73,741190.21,317741.66,44,2,0.09,66044.17,0,0,67,2962.02,0.04,610.46,124200.77,28605.78,140446.62,2,3.91,14500.33,3160632.37,43644.18,65.96,0.44,7.6,4,23,7.78,1.12,0.3,315106.55
33,77514.14,712721.93,79821.81,25,0,0.51,66855.6,3,1,305,2277.32,0.08,694.14,82813.8,3708.1,222191.45,2,2.7,7161.31,3664891.29,117498.24,77.51,0.18,5.31,2,24,6.42,9.21,0.17,311717.19
56,46998.89,743335.42,242072.46,12,3,0.92,38608.29,0,0,326,1583.0,0.88,666.14,35523.36,24721.29,129250.19,1,6.14,12221.06,2921392.12,102448.52,21.31,0.76,9.71,4,22,7.72,3.47,0.48,296904.84
62,52511.53,760988.3,201774.35,14,1,0.9,52907.21,3,0,76,2596.88,0.82,704.92,166859.71,5297.13,86058.09,0,13.31,7786.86,4324074.53,106026.66,27.31,0.92,6.38,1,27,6.56,8.99,0.8,347157.38
59,46538.56,644199.44,284581.04,6,0,0.16,77939.65,1,0,51,3419.39,0.62,612.72,143353.44,15985.18,92875.73,2,1.83,9468.08,4101946.91,182586.99,20.16,0.93,10.07,5,12,9.0,2.77,0.34,396481.6
56,50311.58,1072465.86,287603.53,31,4,0.37,54835.18,1,1,344,2145.89,0.94,662.16,99032.87,19026.81,204935.35,2,8.37,6742.3,5443485.0,91733.38,29.74,0.6,9.07,0,4,10.25,4.96,0.91,325252.66
31,28074.5,299774.01,193389.93,43,1,0.62,62082.48,3,2,361,2332.68,0.65,670.91,66333.58,27527.75,41633.84,3,1.79,7765.93,6724196.97,112906.16,11.01,0.48,3.67,5,7,10.51,7.74,0.54,114482.66
48,21198.98,492875.74,193026.09,43,2,0.16,36788.67,3,0,288,2406.62,0.22,558.13,80377.3,18254.12,126673.87,3,7.32,11239.73,6288660.88,151524.49,37.03,0.14,12.19,4,14,6.36,6.76,0.47,236737.15
22,81890.1,674186.31,241146.77,66,1,0.97,51936.35,3,0,62,1037.33,0.73,729.77,109163.34,9861.38,88675.14,0,2.34,13881.99,3032595.04,98068.24,36.89,0.79,11.98,8,21,8.04,4.74,0.79,292244.66
52,33060.77,289202.8,178268.62,49,1,0.91,76845.59,3,0,233,1753.33,0.65,642.13,89934.71,8160.58,93934.5,0,1.66,11270.51,4564031.84,71336.9,80.73,0.95,14.83,6,27,7.73,7.11,0.1,197251.15
40,30172.15,656036.4,317358.7,49,2,0.17,40760.56,3,2,243,1691.68,0.99,754.96,99420.03,21679.89,180912.06,3,3.27,10917.51,5429256.57,115935.14,80.1,0.89,2.63,5,3,6.63,5.94,0.77,261873.44
46,6932.2,1115367.54,220463.42,67,2,0.12,70756.19,3,1,105,2500.92,0.21,645.36,164405.49,13662.01,122329.51,3,4.2,17647.21,5302143.61,72599.71,79.67,0.75,12.72,6,0,8.17,3.48,0.24,419686.66
60,37220.77,705221.62,17440.94,11,1,0.09,62666.67,1,1,279,2431.02,0.6,653.93,136947.01,15913.06,166312.39,3,4.51,11681.7,7277301.55,147973.61,56.7,0.0,13.08,9,5,7.8,6.82,0.28,193657.69
28,23538.2,757675.23,220014.24,22,2,0.91,56460.67,3,1,77,1927.56,0.78,617.9,53168.86,29704.65,63059.49,1,9.86,7199.14,4236213.32,120588.77,32.59,0.41,9.63,4,23,9.81,2.84,0.6,338474.63
35,82840.3,384958.81,166916.49,56,0,0.19,55801.13,2,1,369,1655.67,0.34,737.33,103076.76,24348.98,208092.9,2,1.3,4950.16,4593710.79,65557.55,41.1,0.41,7.6,0,18,11.3,7.25,0.9,169782.92
64,70196.34,545909.65,119497.93,43,2,0.42,52634.55,1,0,120,988.04,0.38,702.71,79185.46,35868.96,164887.18,0,1.67,11137.45,7189007.13,50112.88,31.77,0.89,14.36,8,11,8.73,1.03,0.58,275713.71
29,36236.99,606200.9,151005.87,29,2,0.45,53970.44,0,2,259,1990.75,0.89,750.01,111917.73,9818.03,236660.56,0,3.24,5780.44,5003900.26,106253.95,58.19,0.07,14.59,4,6,10.48,5.94,0.65,296952.95
26,95048.72,620571.23,258752.68,56,1,0.6,73946.1,1,0,233,1427.26,0.4,669.63,97466.74,12908.09,121513.47,1,13.14,6995.63,3783484.5,110219.93,93.8,0.53,9.63,3,12,6.88,4.61,0.78,201398.64
27,69635.31,1020410.95,356291.27,15,0,0.07,53519.34,0,2,90,1352.9,0.62,677.91,218707.95,21836.87,181469.39,3,9.61,10909.9,3330249.21,50210.01,28.45,0.14,5.39,5,27,11.37,3.73,0.26,496250.18
61,43503.37,839422.77,275054.76,26,3,0.23,87113.85,0,1,309,2555.76,0.89,595.9,117170.47,38187.98,204837.78,2,11.09,13119.77,4750889.54,131429.76,45.89,0.66,12.26,4,6,6.92,5.64,0.83,379720.41
34,11.89,422135.51,201479.73,62,3,0.93,64492.99,2,2,393,2493.15,0.21,648.8,94632.64,12051.35,180092.65,3,5.87,9142.92,5779925.63,126610.02,65.51,0.79,1.34,0,8,7.15,6.81,0.42,173377.63
55,95818.85,761626.19,286472.34,44,4,0.91,51356.07,3,0,133,1706.84,0.98,688.52,173720.24,20384.11,268845.24,0,3.59,6381.59,5764515.18,113662.51,84.47,0.64,4.36,1,0,6.64,9.69,0.18,368225.35
24,22208.55,824555.44,213272.78,38,2,0.78,74600.49,3,0,95,1058.57,0.7,699.36,108221.98,33212.3,33574.72,1,1.05,9560.65,3453420.91,130312.32,25.33,0.79,14.78,3,20,7.86,8.5,0.35,291523.77
63,17092.03,985037.26,194431.97,64,2,0.02,69358.44,1,1,208,1504.51,0.5,771.2,39251.03,20499.21,162225.56,2,7.58,9183.74,4623933.94,60411.46,28.03,0.61,12.22,7,23,9.31,7.45,0.25,413059.1
30,70451.41,1095135.17,157650.99,23,0,0.33,35187.35,3,0,393,2595.95,0.43,587.45,95022.12,30200.04,121590.19,2,8.83,10353.08,3958985.52,62742.59,88.52,0.19,14.09,4,12,11.93,5.31,0.23,387165.85
57,98795.05,446226.45,109853.7,61,3,0.63,44482.93,2,0,56,2280.63,0.95,691.47,124548.13,39574.89,116561.71,2,13.51,6392.51,4322476.08,89610.84,8.03,0.38,8.92,6,28,10.76,4.53,0.28,224411.29
59,77685.46,497285.62,218806.1,62,4,0.28,58268.7,1,2,382,1716.92,0.21,661.19,119381.18,22951.24,254547.42,2,13.29,7488.55,5586684.47,74622.3,60.54,0.96,6.12,1,18,8.28,1.29,0.18,180251.68
26,61278.18,385605.54,262644.28,53,0,0.91,36245.88,1,0,185,2035.25,0.31,683.78,140206.99,24584.81,106585.15,1,6.66,13070.67,4440100.31,120086.41,86.05,0.29,14.7,7,20,9.46,4.23,0.67,216459.18
67,61895.09,641495.04,242270.11,47,2,0.63,91357.95,1,1,232,755.11,0.31,685.14,106148.66,27429.45,209697.86,0,6.64,12283.75,5282967.05,132220.66,92.17,0.06,4.64,4,29,9.74,8.64,0.58,308235.55
44,67068.31,816589.59,216722.65,32,3,0.07,72333.48,3,1,246,709.69,0.29,670.44,103324.44,10956.29,76214.14,2,2.84,13492.26,5318913.0,71860.51,1.27,0.38,11.36,3,0,10.94,4.46,0.65,325043.73
19,65178.57,946833.63,174340.32,57,4,0.91,59800.01,3,0,221,3186.28,0.47,623.34,43900.99,5184.33,221365.94,2,4.23,4448.52,3766835.05,65287.84,36.97,0.37,8.37,8,24,10.42,5.15,0.34,362290.25
22,55623.83,681012.24,298659.7,47,1,0.96,54859.4,3,1,398,2303.92,0.99,614.06,161136.89,21584.52,148428.38,0,13.92,7341.61,5974720.59,134191.92,25.73,0.47,3.43,5,19,9.42,3.45,0.77,260151.82
46,52084.02,620038.12,144629.45,37,3,0.08,51005.05,1,2,325,2001.0,0.89,666.75,87775.86,13748.71,130206.76,3,2.55,12972.73,3185716.3,60720.42,56.8,0.56,0.26,3,20,10.02,3.47,0.13,240562.05
54,48748.14,737939.5,312082.23,31,4,0.53,30539.52,1,2,127,1761.83,0.33,608.97,60818.61,30527.58,42427.18,2,14.55,11777.0,2983915.07,88577.72,63.29,0.99,5.76,7,18,10.48,1.56,0.57,260795.52
55,34920.71,491214.27,169822.64,30,0,0.3,34006.9,0,0,227,942.9,0.42,674.35,205116.32,23142.97,130352.22,2,7.82,11221.92,3926986.87,59604.78,99.98,0.76,8.22,2,29,6.8,6.52,0.28,219669.3
36,44386.5,1222384.68,189805.18,28,1,0.39,88516.81,0,0,76,2595.93,0.67,667.33,167203.43,30358.11,101927.25,3,7.12,8912.84,3329899.11,76325.66,51.28,0.04,2.75,9,17,7.2,5.03,0.53,414600.56
25,16140.86,298084.74,132657.18,62,4,0.18,83603.99,3,2,169,1317.87,0.02,557.5,82090.04,7983.51,272336.38,0,3.03,8139.49,5226364.91,39744.78,55.15,0.71,6.22,1,27,10.13,6.45,0.32,114671.9
65,48033.21,746185.14,209887.83,57,4,0.58,51363.33,1,1,330,2422.51,0.82,776.68,24773.15,30015.36,153616.6,0,10.09,10096.69,7576199.84,151287.01,41.43,0.82,9.23,6,29,11.1,5.92,0.79,187462.14
62,30228.18,1205901.55,328025.0,36,2,0.96,73619.99,3,0,357,2079.2,0.88,683.86,71261.14,0.0,108245.25,2,7.17,8654.46,5853678.31,140492.35,14.77,0.9,10.72,3,22,8.46,8.19,0.89,455789.19
18,27928.21,701699.96,291250.25,69,3,0.5,67596.31,3,0,245,1968.74,0.86,558.13,163165.42,8803.9,105280.73,0,5.87,11584.33,3519613.74,67718.53,30.33,0.42,0.79,3,26,11.88,7.76,0.74,302420.87
39,53597.88,652490.24,328273.77,38,2,0.08,69364.32,0,1,326,1218.58,0.38,692.36,107068.53,26322.38,54807.34,3,4.34,10111.39,3302391.38,118522.39,24.7,0.31,9.96,9,4,7.3,7.94,0.18,213106.39
69,77840.05,610638.64,291771.4,7,1,0.62,38622.33,2,0,67,1226.57,0.46,669.83,46022.55,14974.39,256559.54,1,1.46,7086.53,5672963.59,42571.28,80.12,0.84,0.85,8,26,8.5,5.49,0.27,280101.12
34,68366.33,654902.08,161706.41,23,4,0.34,32877.33,3,1,344,2233.96,0.01,614.11,131359.26,15936.98,237939.55,3,8.03,11904.82,3079518.24,124870.32,54.58,0.78,0.42,1,25,8.27,4.18,0.92,292902.26
24,18589.99,1043212.12,223536.86,52,2,0.86,77738.92,2,1,320,2047.53,0.4,695.47,91605.68,21072.34,145315.66,3,5.04,13762.84,3318236.64,64639.0,29.62,0.54,2.29,0,29,11.58,9.4,0.44,393352.41
42,30207.44,147034.52,187584.07,38,3,0.43,30310.53,2,1,102,2028.3,0.46,632.89,74051.92,34219.55,302554.18,1,10.76,13963.1,4942882.44,148703.05,48.91,0.12,9.8,6,2,7.71,1.49,0.94,136398.37
62,68815.42,1083358.43,356445.99,40,1,0.19,57777.1,1,1,343,2171.62,0.91,689.65,77086.38,782.31,149082.97,3,10.99,12020.26,3849734.03,120438.46,21.89,0.65,0.79,7,1,8.82,2.37,0.39,394332.92
21,30350.25,344010.71,154256.91,56,0,0.19,54484.47,1,1,101,837.95,0.89,644.92,152255.7,32487.06,226750.32,2,5.32,12061.24,4643199.33,85378.02,18.51,0.07,0.31,2,25,7.12,4.78,0.95,148966.67
53,45507.34,633336.92,321495.82,23,2,0.77,53097.74,3,2,265,2609.09,0.97,634.72,121865.45,33074.6,189631.29,2,10.2,6516.36,4103360.57,83672.13,85.99,0.1,1.77,1,21,9.13,6.53,0.93,282363.62
23,61001.04,592688.89,321436.31,35,1,0.27,64716.76,0,1,121,1786.46,0.89,679.22,40557.69,14956.26,109785.14,0,4.25,7985.99,4466549.58,105779.43,94.48,0.33,14.25,3,9,11.14,1.07,0.66,266548.92
48,30633.11,847138.32,396369.62,49,0,0.77,49836.11,0,2,77,2701.79,0.01,598.9,114687.55,13051.15,162765.13,0,11.04,9494.96,5549299.38,63043.16,8.0,0.37,13.61,1,5,7.82,7.47,0.01,242953.44
36,52107.51,300468.91,217225.07,58,2,0.21,65936.03,3,1,301,795.01,0.64,675.87,104304.6,18820.29,176090.68,3,0.73,11777.72,5245823.84,144996.38,76.49,0.46,1.3,1,18,10.86,6.03,0.4,109048.35
61,23319.49,815543.17,306985.77,15,1,0.32,62117.33,3,0,84,2341.42,0.07,712.86,83183.69,12838.28,58701.28,2,2.7,8198.98,5600401.86,112239.3,45.33,0.34,4.56,4,28,11.47,5.36,0.91,384004.16
56,37972.65,1206077.41,432532.15,57,1,0.47,91480.99,0,2,250,2335.75,0.27,743.53,85292.76,23447.77,170158.29,2,4.05,9079.11,5267125.76,138574.51,38.9,0.03,14.21,9,24,6.44,4.81,0.89,433633.5
44,56395.64,359206.5,200588.67,54,2,0.94,39218.86,2,0,298,1108.32,0.58,734.43,65397.9,24750.12,229866.12,1,11.71,11678.84,5350114.44,2015.21,68.94,0.16,1.47,4,16,10.54,5.68,0.19,155372.86
27,18140.13,747426.54,127196.78,16,1,0.93,60439.03,3,1,148,1616.45,0.7,747.67,73498.95,4460.9,101592.89,0,1.46,10411.33,4497387.61,100643.16,26.63,0.12,1.42,7,18,7.53,2.46,0.4,259445.55
43,58809.49,534504.46,99599.2,71,4,0.21,66470.18,2,1,357,1364.3,0.65,657.26,111588.94,10796.44,135270.49,2,3.23,11001.61,2754623.57,109922.58,2.06,0.43,1.29,8,12,7.05,1.98,0.84,129971.91
36,49607.24,806471.8,307016.96,63,2,0.36,56153.96,3,0,189,2517.93,0.05,628.77,88897.2,8148.61,72327.75,3,5.7,7665.89,4371162.56,99861.62,21.4,0.21,14.65,1,16,9.61,3.61,0.58,411038.57
56,61049.8,704786.94,99347.98,41,1,0.15,39943.87,3,1,132,2185.33,0.1,720.77,121827.27,22146.87,116204.15,2,0.63,9038.6,4879112.3,100900.09,18.49,0.29,11.15,0,22,10.23,7.39,0.85,247981.68
20,54478.28,539628.27,220214.48,38,0,0.51,78856.54,2,0,97,2959.31,0.13,654.16,68600.81,28723.32,121635.76,0,11.55,8591.38,4589065.14,87154.7,3.4,0.47,3.22,2,17,8.37,6.29,0.83,184409.18
62,77282.81,821968.07,284985.05,52,0,0.46,65054.01,2,1,327,2121.77,0.09,680.31,128299.78,9265.65,260471.37,3,8.62,9997.19,5003885.7,190294.73,32.13,0.24,0.69,5,10,6.24,5.32,0.91,364504.48
30,52504.49,1151087.03,264814.04,18,4,0.9,40996.55,0,1,297,2439.35,0.18,717.34,152577.78,28652.76,127796.71,0,13.56,8700.62,6973171.8,109730.32,47.45,0.25,14.48,4,26,11.45,6.14,0.12,414580.09
67,41411.89,652274.05,284035.59,45,2,0.93,66580.02,3,2,226,2703.21,0.69,781.05,99728.65,10752.0,112877.51,2,0.95,8293.52,3898180.24,104898.94,73.58,0.83,6.38,7,27,10.38,6.03,0.15,274589.21
45,52445.95,879939.49,267783.19,47,1,0.38,85523.49,1,0,101,2332.66,0.83,706.44,120825.06,27186.22,143423.04,2,4.44,10375.08,4014173.83,137462.87,32.57,0.55,8.98,7,19,7.63,3.76,0.08,419494.17
37,60865.96,376681.76,352309.27,24,1,0.49,59455.26,1,1,128,1769.49,0.41,690.26,122385.71,17162.69,30461.98,2,11.1,16290.19,5950423.08,77637.93,19.45,0.86,4.19,1,19,8.98,1.88,0.94,187380.03
45,50977.2,460890.91,173814.69,24,0,0.9,59966.81,3,0,371,1657.82,0.69,623.94,79916.08,15582.99,0.0,0,10.29,11750.7,4649484.58,48488.69,23.06,0.51,11.38,8,29,6.17,9.07,0.48,250847.61
25,50811.83,818101.57,195840.39,63,4,0.81,83520.08,3,2,113,1952.16,0.2,738.47,122534.6,31424.51,53251.93,3,4.02,4659.36,5045577.46,136287.17,89.12,0.91,2.95,3,12,8.04,6.4,0.06,285660.9
58,35960.17,1071029.01,188187.24,28,0,0.0,45444.24,3,0,57,2477.95,0.97,700.43,9262.62,37876.91,172687.21,2,9.14,11053.89,3789819.77,86659.68,20.47,0.25,11.8,0,23,9.14,7.28,0.32,373157.59
56,36741.98,788903.34,316415.34,59,0,0.32,85913.28,2,2,263,1540.34,0.35,662.64,0.0,582.51,149812.62,2,12.01,8455.3,3621051.38,154428.94,87.92,0.62,3.46,1,10,9.1,5.18,0.35,319931.91
18,21947.89,621735.49,322031.89,70,4,0.42,74593.67,1,0,74,2391.29,0.85,657.48,86820.87,25994.36,210837.36,2,0.98,7176.78,3051514.24,151920.43,44.71,0.5,1.47,5,19,7.25,7.81,0.81,262821.05
20,84991.53,699822.85,286098.03,17,2,0.23,46136.72,1,0,305,2193.58,0.95,659.66,125338.63,21773.34,43574.03,1,10.91,12111.56,4706868.52,7094.15,93.44,0.92,7.18,4,18,10.66,6.26,0.74,249435.34
30,25122.74,387398.07,344679.49,29,1,0.2,49975.97,1,2,292,1248.02,0.86,682.2,96597.87,26578.83,135715.58,1,4.16,10231.55,3325688.95,102893.36,40.81,0.42,12.2,6,9,7.79,1.48,0.69,229537.62
45,36141.9,851128.83,155756.73,39,2,0.04,52127.81,3,1,247,2362.12,0.07,607.05,129834.95,5614.86,38572.46,3,14.24,17459.12,3178353.0,143064.26,17.77,0.85,5.77,8,27,9.48,9.01,0.02,364827.43
66,35631.85,920583.27,383377.93,58,3,0.64,32496.54,2,1,143,2085.15,0.65,740.9,51930.57,9156.79,168712.44,0,8.3,9657.18,5293255.88,29789.65,54.9,0.56,0.43,5,2,7.63,3.75,0.91,406149.37
42,67898.49,586977.42,371859.09,13,3,0.26,63907.08,3,1,256,1669.69,0.12,731.73,135313.58,13285.7,53547.11,2,0.98,9321.32,3738313.53,114642.38,58.77,0.71,8.3,5,20,8.55,2.24,0.22,314251.39
50,44101.01,582489.46,308849.76,23,3,0.05,46815.79,0,0,64,2076.46,0.01,671.63,165152.5,22130.66,132964.22,2,6.35,13591.45,3059712.07,126315.9,63.55,0.89,10.21,1,5,7.25,1.79,0.63,253852.71
55,74954.84,766469.56,392543.91,62,4,0.23,64448.27,0,0,227,1693.01,0.05,659.77,72143.58,12673.46,164447.78,0,14.51,10065.91,2935963.58,97809.33,41.15,1.0,11.11,6,6,9.8,7.48,0.06,373316.41
23,36530.19,590820.07,117470.14,10,0,0.8,40635.85,1,1,124,2148.6,0.92,678.84,130839.95,16769.77,122616.06,0,11.09,6828.28,5594067.46,98098.26,4.86,0.73,6.03,1,28,8.55,7.34,0.08,239146.68
61,55579.88,683466.85,208044.15,31,2,0.85,73845.2,3,0,153,1899.22,0.91,687.33,100912.73,28305.28,0.0,3,4.86,7357.71,4372199.06,147932.56,62.67,0.31,1.46,6,20,6.1,7.3,0.01,315332.8
